end_thanks.stopped,finish_train.started,instructions.stopped,mouse_random.midButton,trials.thisIndex,mouse_random.time,mouse_random.corr,surprise_relavent_mouse.rightButton,trials.ran,conf_mouse.leftButton,conf_mouse_irrellevant.midButton,__session,train_mouse.time,mouse_random.leftButton,surprise.started,trial.stopped,trials.thisN,surprise_irrelavent_mouse.leftButton,training.thisIndex,flower_color,train_mouse.clicked_name,train_mouse.leftButton,conf_mouse_irrellevant.x,training.thisRepN,surprise_relavent_mouse.leftButton,conf_mouse.y,surprise_relavent_mouse.clicked_name,trial_mouse.time,prolific_id,surprise_loop.thisRepN,train_mouse.corr,conf_mouse.clicked_name,surprise_relavent_mouse.x,train_mouse.y,surprise_irrelavent_mouse.x,psychopyVersion,done_read_finish_train.duration,surprise_relavent,conf_mouse_irrellevant.clicked_name,__datetime,surprise.stopped,surprise_irrelavent_mouse.midButton,end_thanks.started,date,surprise_irrelavent_mouse.corr,surprise_relavent_mouse.time,response_box_trial.stopped,surprise_relavent_mouse.y,surprise_loop.thisTrialN,pot_image_file,trials.thisRepN,trials.thisTrialN,train.stopped,surprise_loop.thisN,mouse_random.clicked_name,vase_color,done_read_finish_train.rt,confidence_question.started,train.started,wrong_answer_train.stopped,training.thisN,response_box_relavent_surprise.stopped,training.order,trial_mouse.clicked_name,surprise_irrelavent_mouse.rightButton,trial_mouse.midButton,pot_duration,trial_mouse.leftButton,surprise_loop.thisIndex,relevent,trial.started,wrong_answer_train.started,confidence_in_irrelavent.stopped,conf_mouse_irrellevant.y,responce_box_train.started,response_box_surprise.stopped,instructions.started,surprise_relavent_mouse.corr,participant,train_mouse.rightButton,responce_box_train.stopped,surprise_relavent_mouse.midButton,training.ran,expName,OS,confidence_question.stopped,trial_mouse.rightButton,surprise_irrelavent_mouse.y,trial_mouse.y,conf_mouse.time,random_task.started,response_box_surprise.started,__experimentName,conf_mouse.midButton,train_mouse.midButton,surprise_irrelavent_mouse.clicked_name,relevent_train,relevant_object,frameRate,conf_mouse.rightButton,conf_mouse_irrellevant.leftButton,__participant,trial_mouse.corr,language,surprise_loop.ran,train_mouse.x,irrelevent_surprise,done_read_finish_train.keys,conf_mouse.x,surprise_irrelavent_mouse.time,trial_mouse.x,response_box_relavent_surprise.started,training.thisTrialN,confidence_in_irrelavent.started,mouse_random.y,finish_train.stopped,conf_mouse_irrellevant.time,random_task.stopped,response_box_trial.started,mouse_random.x,mouse_random.rightButton,conf_mouse_irrellevant.rightButton
﻿,,,[],18,[],[],,1,[1],,SESSION,,[],,29.4839,0,,,green,,,,,,[-105],,[0.8274000000953663],5ddf074601fadfe804d466a2,,,"[""Memory"",""Memory""]",,,,2024.2.4,,poly_3_surprise_relavent,,2025-04-09_09h28.16.161,,,,2025-04-09_09h28.22.552,,,30.3177,,,resources/pots/green_deepblue.jpg,0,0,,,[],deepblue,,30.3183,,,,,,"[""poly_3"",""poly_3""]",,[0],1,[1],,poly_3,27.4787,,,,,,,,554076,,,,,test3103025,Win32,33.2208,[0],,[-98],[2.9010000000000034],29.4847,,test,[0],,,poly_3_train,flower,60.60606061,[0],,554076,[1],English,,,poly_3_surprise,,[-94],,[290],,,,[],,,29.4863,29.4868,[],[],
﻿,,,[],30,[],[],,1,[],,SESSION,,[],,35.2186,1,,,green,,,,,,[],,[0.5162000000476823],5ddf074601fadfe804d466a2,,,[],,,,2024.2.4,,poly_2_surprise_relavent,,2025-04-09_09h28.16.161,,,,2025-04-09_09h28.22.552,,,35.7353,,,resources/pots/green_purple.jpg,0,1,,,[],purple,,35.7355,,,,,,"[""poly_3"",""poly_3""]",,[0],1,[1],,poly_3,33.2217,,,,,,,,554076,,,,,test3103025,Win32,35.7358,[0],,[-88],[],35.2187,,test,[],,,poly_3_train,flower,60.60606061,[],,554076,[1],English,,,poly_3_surprise,,[],,[291],,,,[],,,35.2187,35.2189,[],[],
﻿,,,[],22,[],[],,1,[],,SESSION,,[],,37.735,2,,,green,,,,,,[],,[0.7664000000953664],5ddf074601fadfe804d466a2,,,[],,,,2024.2.4,,poly_3_surprise_relavent,,2025-04-09_09h28.16.161,,,,2025-04-09_09h28.22.552,,,38.502,,,resources/pots/green_deepblue.jpg,0,2,,,[],deepblue,,38.5021,,,,,,"[""poly_3"",""poly_3""]",,[0],1,[1],,poly_3,35.7366,,,,,,,,554076,,,,,test3103025,Win32,38.5022,[0],,[-93],[],37.7351,,test,[],,,poly_3_train,flower,60.60606061,[],,554076,[1],English,,,poly_3_surprise,,[],,[310],,,,[],,,37.7353,37.7355,[],[],
﻿,,,[],37,[],[],,1,[],,SESSION,,[],,40.5017,3,,,green,,,,,,[],,[0.4996000001430474],5ddf074601fadfe804d466a2,,,[],,,,2024.2.4,,poly_3_surprise_relavent,,2025-04-09_09h28.16.161,,,,2025-04-09_09h28.22.552,,,41.002,,,resources/pots/green_deepblue.jpg,0,3,,,[],deepblue,,41.0021,,,,,,"[""poly_3"",""poly_3""]",,[0],1,[1],,poly_3,38.503,,,,,,,,554076,,,,,test3103025,Win32,41.0023,[0],,[-93],[],40.5017,,test,[],,,poly_3_train,flower,60.60606061,[],,554076,[1],English,,,poly_3_surprise,,[],,[310],,,,[],,,40.502,40.5022,[],[],
﻿,,,[],39,[],[],,1,[1],,SESSION,,[],,43.0015,4,,,green,,,,,,[-101],,[0.34940000009536476],5ddf074601fadfe804d466a2,,,"[""Memory"",""Memory""]",,,,2024.2.4,,poly_2_surprise_relavent,,2025-04-09_09h28.16.161,,,,2025-04-09_09h28.22.552,,,43.3518,,,resources/pots/green_purple.jpg,0,4,,,[],purple,,43.352,,,,,,"[""poly_3"",""poly_3""]",,[0],1,[1],,poly_3,41.003,,,,,,,,554076,,,,,test3103025,Win32,45.03,[0],,[-93],[1.6776000001430518],43.0016,,test,[0],,,poly_3_train,flower,60.60606061,[0],,554076,[1],English,,,poly_3_surprise,,[-122],,[310],,,,[],,,43.0017,43.0021,[],[],
﻿,,,[],14,[],[],,1,[],,SESSION,,[],,47.0181,5,,,red,,,,,,[],,[0.33320000004768247],5ddf074601fadfe804d466a2,,,[],,,,2024.2.4,,poly_1_surprise_relavent,,2025-04-09_09h28.16.161,,,,2025-04-09_09h28.22.552,,,47.352,,,resources/pots/red_green.jpg,0,5,,,[],green,,47.3521,,,,,,"[""poly_0"",""poly_0""]",,[0],1,[1],,poly_0,45.0309,,,,,,,,554076,,,,,test3103025,Win32,47.3524,[0],,[-99],[],47.0181,,test,[],,,poly_0_train,flower,60.60606061,[],,554076,[1],English,,,poly_0_surprise,,[],,[-324],,,,[],,,47.0183,47.0184,[],[],
﻿,,,[],7,[],[],,1,[],,SESSION,,[],,49.3515,6,,,green,,,,,,[],,[0.31620000004768656],5ddf074601fadfe804d466a2,,,[],,,,2024.2.4,,poly_0_surprise_relavent,,2025-04-09_09h28.16.161,,,,2025-04-09_09h28.22.552,,,49.669,,,resources/pots/green_orange.jpg,0,6,,,[],orange,,49.6691,,,,,,"[""poly_3"",""poly_3""]",,[0],1,[1],,poly_3,47.3536,,,,,,,,554076,,,,,test3103025,Win32,49.6693,[0],,[-106],[],49.3516,,test,[],,,poly_3_train,flower,60.60606061,[],,554076,[1],English,,,poly_3_surprise,,[],,[306],,,,[],,,49.3521,49.3525,[],[],
﻿,,,[],15,[],[],,1,[1],,SESSION,,[],,51.6641,7,,,yellow,,,,,,[-105],,[0.6503999998569441],5ddf074601fadfe804d466a2,,,"[""Memory"",""Memory""]",,,,2024.2.4,,poly_1_surprise_relavent,,2025-04-09_09h28.16.161,,,,2025-04-09_09h28.22.552,,,52.3151,,,resources/pots/yellow_green.jpg,0,7,,,[],green,,52.3151,,,,,,"[""poly_1"",""poly_1""]",,[0],1,[1],,poly_1,49.6702,,,,,,,,554076,,,,,test3103025,Win32,52.3656,[0],,[-106],[0.050299999952322594],51.6642,,test,[0],,,poly_1_train,flower,60.60606061,[0],,554076,[1],English,,,poly_1_surprise,,[-80],,[-80],,,,[],,,51.6643,51.6645,[],[],
﻿,,,[],31,[],[],,1,[],,SESSION,,[],,54.3663,8,,,red,,,,,,[],,[0.4501000001430526],5ddf074601fadfe804d466a2,,,[],,,,2024.2.4,,poly_1_surprise_relavent,,2025-04-09_09h28.16.161,,,,2025-04-09_09h28.22.552,,,54.8168,,,resources/pots/red_green.jpg,0,8,,,[],green,,54.8169,,,,,,"[""poly_0"",""poly_0""]",,[0],1,[1],,poly_0,52.366,,,,,,,,554076,,,,,test3103025,Win32,54.8171,[0],,[-86],[],54.3663,,test,[],,,poly_0_train,flower,60.60606061,[],,554076,[1],English,,,poly_0_surprise,,[],,[-288],,,,[],,,54.3663,54.3664,[],[],
﻿,,,[],29,[],[],,1,[],,SESSION,,[],,56.8179,9,,,lightblue,,,,,,[],,[0.43979999995231367],5ddf074601fadfe804d466a2,,,[],,,,2024.2.4,,poly_0_surprise_relavent,,2025-04-09_09h28.16.161,,,,2025-04-09_09h28.22.552,,,57.2581,,,resources/pots/lightblue_orange.jpg,0,9,,,[],orange,,57.2583,,,,,,"[""poly_2"",""poly_2""]",,[0],1,[1],,poly_2,54.8182,,,,,,,,554076,,,,,test3103025,Win32,57.2586,[0],,[-72],[],56.818,,test,[],,,poly_2_train,flower,60.60606061,[],,554076,[1],English,,,poly_2_surprise,,[],,[89],,,,[],,,56.818,56.818,[],[],
﻿,,,[],33,[],[],,1,[],,SESSION,,[],,59.2499,10,,,red,,,,,,[],,[0.30230000019072634],5ddf074601fadfe804d466a2,,,[],,,,2024.2.4,,poly_1_surprise_relavent,,2025-04-09_09h28.16.161,,,,2025-04-09_09h28.22.552,,,59.553,,,resources/pots/red_green.jpg,0,10,,,[],green,,59.5531,,,,,,"[""poly_0"",""poly_0""]",,[0],1,[1],,poly_0,57.2595,,,,,,,,554076,,,,,test3103025,Win32,59.5533,[0],,[-80],[],59.2501,,test,[],,,poly_0_train,flower,60.60606061,[],,554076,[1],English,,,poly_0_surprise,,[],,[-273],,,,[],,,59.2503,59.2504,[],[],
﻿,,,[],10,[],[],,1,[],,SESSION,,[],,61.5496,11,,,lightblue,,,,,,[],,[0.4331000001430567],5ddf074601fadfe804d466a2,,,[],,,,2024.2.4,,poly_0_surprise_relavent,,2025-04-09_09h28.16.161,,,,2025-04-09_09h28.22.552,,,61.9834,,,resources/pots/lightblue_orange.jpg,0,11,,,[],orange,,61.9835,,,,,,"[""poly_2"",""poly_2""]",,[0],1,[1],,poly_2,59.5541,,,,,,,,554076,,,,,test3103025,Win32,61.9836,[0],,[-78],[],61.5497,,test,[],,,poly_2_train,flower,60.60606061,[],,554076,[1],English,,,poly_2_surprise,,[],,[57],,,,[],,,61.5499,61.5501,[],[],
﻿,,,[],13,[],[],,1,[],,SESSION,,[],,63.9754,12,,,red,,,,,,[],,[0.3397000000476851],5ddf074601fadfe804d466a2,,,[],,,,2024.2.4,,poly_3_surprise_relavent,,2025-04-09_09h28.16.161,,,,2025-04-09_09h28.22.552,,,64.3163,,,resources/pots/red_deepblue.jpg,0,12,,,[],deepblue,,64.3164,,,,,,"[""poly_0"",""poly_0""]",,[0],1,[1],,poly_0,61.9849,,,,,,,,554076,,,,,test3103025,Win32,64.3165,[0],,[-92],[],63.9756,,test,[],,,poly_0_train,flower,60.60606061,[],,554076,[1],English,,,poly_0_surprise,,[],,[-291],,,,[],,,63.9757,63.9764,[],[],
﻿,,,[],16,[],[],,1,[1],,SESSION,,[],,66.3135,13,,,yellow,,,,,,[-112],,[0.42099999999999227],5ddf074601fadfe804d466a2,,,"[""Memory"",""Memory""]",,,,2024.2.4,,poly_3_surprise_relavent,,2025-04-09_09h28.16.161,,,,2025-04-09_09h28.22.552,,,66.7351,,,resources/pots/yellow_deepblue.jpg,0,13,,,[],deepblue,,66.7351,,,,,,"[""poly_1"",""poly_1""]",,[0],1,[1],,poly_1,64.3176,,,,,,,,554076,,,,,test3103025,Win32,67.6033,[0],,[-93],[0.8678999998569452],66.3136,,test,[0],,,poly_1_train,flower,60.60606061,[0],,554076,[1],English,,,poly_1_surprise,,[-105],,[-89],,,,[],,,66.3137,66.3139,[],[],
﻿,,,[],11,[],[],,1,[],,SESSION,,[],,69.6004,14,,,lightblue,,,,,,[],,[0.7153999998569418],5ddf074601fadfe804d466a2,,,[],,,,2024.2.4,,poly_1_surprise_relavent,,2025-04-09_09h28.16.161,,,,2025-04-09_09h28.22.552,,,70.3171,,,resources/pots/lightblue_green.jpg,0,14,,,[],green,,70.3172,,,,,,"[""poly_2"",""poly_2""]",,[0],1,[1],,poly_2,67.6044,,,,,,,,554076,,,,,test3103025,Win32,70.3173,[0],,[-86],[],69.6006,,test,[],,,poly_2_train,flower,60.60606061,[],,554076,[1],English,,,poly_2_surprise,,[],,[91],,,,[],,,69.6012,69.6015,[],[],
﻿,,,[],25,[],[],,1,[],,SESSION,,[],,72.318,15,,,green,,,,,,[],,[0.6001999998092629],5ddf074601fadfe804d466a2,,,[],,,,2024.2.4,,poly_0_surprise_relavent,,2025-04-09_09h28.16.161,,,,2025-04-09_09h28.22.552,,,72.9185,,,resources/pots/green_orange.jpg,0,15,,,[],orange,,72.9187,,,,,,"[""poly_3"",""poly_3""]",,[0],1,[1],,poly_3,70.3182,,,,,,,,554076,,,,,test3103025,Win32,72.919,[0],,[-103],[],72.318,,test,[],,,poly_3_train,flower,60.60606061,[],,554076,[1],English,,,poly_3_surprise,,[],,[285],,,,[],,,72.3181,72.3183,[],[],
﻿,,,[],34,[],[],,1,[],,SESSION,,[],,74.918,16,,,red,,,,,,[],,[0.23389999985694487],5ddf074601fadfe804d466a2,,,[],,,,2024.2.4,,poly_1_surprise_relavent,,2025-04-09_09h28.16.161,,,,2025-04-09_09h28.22.552,,,75.1524,,,resources/pots/red_green.jpg,0,16,,,[],green,,75.1525,,,,,,"[""poly_0"",""poly_0""]",,[0],1,[1],,poly_0,72.9202,,,,,,,,554076,,,,,test3103025,Win32,75.1528,[0],,[-98],[],74.918,,test,[],,,poly_0_train,flower,60.60606061,[],,554076,[1],English,,,poly_0_surprise,,[],,[-279],,,,[],,,74.9182,74.9183,[],[],
﻿,,,[],0,[],[],,1,[],,SESSION,,[],,77.1494,17,,,lightblue,,,,,,[],,[0.36809999990462927],5ddf074601fadfe804d466a2,,,[],,,,2024.2.4,,poly_0_surprise_relavent,,2025-04-09_09h28.16.161,,,,2025-04-09_09h28.22.552,,,77.5181,,,resources/pots/lightblue_orange.jpg,0,17,,,[],orange,,77.5181,,,,,,"[""poly_2"",""poly_2""]",,[0],1,[1],,poly_2,75.1538,,,,,,,,554076,,,,,test3103025,Win32,77.5181,[0],,[-92],[],77.1496,,test,[],,,poly_2_train,flower,60.60606061,[],,554076,[1],English,,,poly_2_surprise,,[],,[60],,,,[],,,77.1497,77.1498,[],[],
﻿,,,[],8,[],[],,1,[],,SESSION,,[],,79.5163,18,,,green,,,,,,[],,[0.7987000000476883],5ddf074601fadfe804d466a2,,,[],,,,2024.2.4,,poly_2_surprise_relavent,,2025-04-09_09h28.16.161,,,,2025-04-09_09h28.22.552,,,80.3156,,,resources/pots/green_purple.jpg,0,18,,,[],purple,,80.3156,,,,,,"[""poly_3"",""poly_3""]",,[0],1,[1],,poly_3,77.5187,,,,,,,,554076,,,,,test3103025,Win32,80.3156,[0],,[-89],[],79.5164,,test,[],,,poly_3_train,flower,60.60606061,[],,554076,[1],English,,,poly_3_surprise,,[],,[296],,,,[],,,79.5166,79.5168,[],[],
﻿,,,[],26,[],[],,1,[],,SESSION,,[],,82.3182,19,,,yellow,,,,,,[],,[0.4033999998569442],5ddf074601fadfe804d466a2,,,[],,,,2024.2.4,,poly_1_surprise_relavent,,2025-04-09_09h28.16.161,,,,2025-04-09_09h28.22.552,,,82.7222,,,resources/pots/yellow_green.jpg,0,19,,,[],green,,82.7223,,,,,,"[""poly_1"",""poly_1""]",,[0],1,[1],,poly_1,80.3159,,,,,,,,554076,,,,,test3103025,Win32,82.7225,[0],,[-96],[],82.3182,,test,[],,,poly_1_train,flower,60.60606061,[],,554076,[1],English,,,poly_1_surprise,,[],,[-71],,,,[],,,82.3183,82.3185,[],[],
﻿,,,[],19,[],[],,1,[],,SESSION,,[],,84.718,20,,,lightblue,,,,,,[],,[0.3831999998092641],5ddf074601fadfe804d466a2,,,[],,,,2024.2.4,,poly_1_surprise_relavent,,2025-04-09_09h28.16.161,,,,2025-04-09_09h28.22.552,,,85.1016,,,resources/pots/lightblue_green.jpg,0,20,,,[],green,,85.1017,,,,,,"[""poly_2"",""poly_2""]",,[0],1,[1],,poly_2,82.7233,,,,,,,,554076,,,,,test3103025,Win32,85.1019,[0],,[-94],[],84.718,,test,[],,,poly_2_train,flower,60.60606061,[],,554076,[1],English,,,poly_2_surprise,,[],,[95],,,,[],,,84.718,84.7183,[],[],
﻿,,,[0],32,[1.0137000000476775],[1],,1,[1],,SESSION,,[1],,87.0942,21,,,red,,,,,,[-97],,[1.096599999904626],5ddf074601fadfe804d466a2,,,"[""Memory"",""Memory""]",,,,2024.2.4,,poly_3_surprise_relavent,,2025-04-09_09h28.16.161,,,,2025-04-09_09h28.22.552,,,90.2502,,,resources/pots/red_deepblue.jpg,0,21,,,"[""num_4"",""num_4""]",deepblue,,90.2502,,,,,,"[""poly_0"",""poly_0""]",,[0],1,[1],,poly_0,85.103,,,,,,,,554076,,,,,test3103025,Win32,91.765,[0],,[-93],[1.514600000143048],87.0943,,test,[0],,,poly_0_train,flower,60.60606061,[0],,554076,[1],English,,,poly_0_surprise,,[-115],,[-317],,,,[-98],,,89.1516,89.1533,[90],[0],
﻿,,,[],1,[],[],,1,[],,SESSION,,[],,93.7692,22,,,green,,,,,,[],,[0.9804999999999922],5ddf074601fadfe804d466a2,,,[],,,,2024.2.4,,poly_2_surprise_relavent,,2025-04-09_09h28.16.161,,,,2025-04-09_09h28.22.552,,,94.7505,,,resources/pots/green_purple.jpg,0,22,,,[],purple,,94.7506,,,,,,"[""poly_3"",""poly_3""]",,[0],1,[1],,poly_3,91.7657,,,,,,,,554076,,,,,test3103025,Win32,94.7508,[0],,[-99],[],93.7694,,test,[],,,poly_3_train,flower,60.60606061,[],,554076,[1],English,,,poly_3_surprise,,[],,[340],,,,[],,,93.7694,93.7697,[],[],
﻿,,,[],3,[],[],,1,[],,SESSION,,[],,96.7507,23,,,lightblue,,,,,,[],,[0.6651999998092606],5ddf074601fadfe804d466a2,,,[],,,,2024.2.4,,poly_2_surprise_relavent,,2025-04-09_09h28.16.161,,,,2025-04-09_09h28.22.552,,,97.4171,,,resources/pots/lightblue_purple.jpg,0,23,,,[],purple,,97.4172,,,,,,"[""poly_2"",""poly_2""]",,[0],1,[1],,poly_2,94.7521,,,,,,,,554076,,,,,test3103025,Win32,97.4175,[0],,[-93],[],96.751,,test,[],,,poly_2_train,flower,60.60606061,[],,554076,[1],English,,,poly_2_surprise,,[],,[80],,,,[],,,96.7514,96.7516,[],[],
﻿,,,[],40,[],[],,1,[1],,SESSION,,[],,99.4178,24,,,red,,,,,,[-106],,[0.3152000000476818],5ddf074601fadfe804d466a2,,,"[""Memory"",""Memory""]",,,,2024.2.4,,poly_2_surprise_relavent,,2025-04-09_09h28.16.161,,,,2025-04-09_09h28.22.552,,,99.7335,,,resources/pots/red_purple.jpg,0,24,,,[],purple,,99.7336,,,,,,"[""poly_0"",""poly_0""]",,[0],1,[1],,poly_0,97.4186,,,,,,,,554076,,,,,test3103025,Win32,101.0765,[0],,[-102],[1.342700000047671],99.4179,,test,[0],,,poly_0_train,flower,60.60606061,[0],,554076,[1],English,,,poly_0_surprise,,[-89],,[-266],,,,[],,,99.4179,99.418,[],[],
﻿,,,[],21,[],[],,1,[],,SESSION,,[],,103.0672,25,,,yellow,,,,,,[],,[0.6228000001907361],5ddf074601fadfe804d466a2,,,[],,,,2024.2.4,,poly_0_surprise_relavent,,2025-04-09_09h28.16.161,,,,2025-04-09_09h28.22.552,,,103.691,,,resources/pots/yellow_orange.jpg,0,25,,,[],orange,,103.691,,,,,,"[""poly_1"",""poly_1""]",,[0],1,[1],,poly_1,101.0775,,,,,,,,554076,,,,,test3103025,Win32,103.6912,[0],,[-90],[],103.0673,,test,[],,,poly_1_train,flower,60.60606061,[],,554076,[1],English,,,poly_1_surprise,,[],,[-88],,,,[],,,103.0675,103.0678,[],[],
﻿,,,[],41,[],[],,1,[],,SESSION,,[],,105.6799,26,,,lightblue,,,,,,[],,[0.5215000000000032],5ddf074601fadfe804d466a2,,,[],,,,2024.2.4,,poly_0_surprise_relavent,,2025-04-09_09h28.16.161,,,,2025-04-09_09h28.22.552,,,106.2019,,,resources/pots/lightblue_orange.jpg,0,26,,,[],orange,,106.202,,,,,,"[""poly_2"",""poly_2""]",,[0],1,[1],,poly_2,103.6919,,,,,,,,554076,,,,,test3103025,Win32,106.2022,[0],,[-91],[],105.6799,,test,[],,,poly_2_train,flower,60.60606061,[],,554076,[1],English,,,poly_2_surprise,,[],,[64],,,,[],,,105.6799,105.6801,[],[],
﻿,,,[],27,[],[],,1,[1],,SESSION,,[],,108.2001,27,,,red,,,,,,[-101],,[0.44989999985695306],5ddf074601fadfe804d466a2,,,"[""Memory"",""Memory""]",,,,2024.2.4,,poly_3_surprise_relavent,,2025-04-09_09h28.16.161,,,,2025-04-09_09h28.22.552,,,108.6503,,,resources/pots/red_deepblue.jpg,0,27,,,[],deepblue,,108.6504,,,,,,"[""poly_0"",""poly_0""]",,[0],1,[1],,poly_0,106.2034,,,,,,,,554076,,,,,test3103025,Win32,109.7671,[0],,[-80],[1.1164999999999878],108.2001,,test,[0],,,poly_0_train,flower,60.60606061,[0],,554076,[1],English,,,poly_0_surprise,,[-93],,[-274],,,,[],,,108.2001,108.2003,[],[],
﻿,,,[],2,[],[],,1,[],,SESSION,,[],,111.7528,28,,,yellow,,,,,,[],,[0.3797000000476771],5ddf074601fadfe804d466a2,,,[],,,,2024.2.4,,poly_1_surprise_relavent,,2025-04-09_09h28.16.161,,,,2025-04-09_09h28.22.552,,,112.1333,,,resources/pots/yellow_green.jpg,0,28,,,[],green,,112.1335,,,,,,"[""poly_1"",""poly_1""]",,[0],1,[1],,poly_1,109.7674,,,,,,,,554076,,,,,test3103025,Win32,112.1337,[0],,[-92],[],111.7529,,test,[],,,poly_1_train,flower,60.60606061,[],,554076,[1],English,,,poly_1_surprise,,[],,[-105],,,,[],,,111.753,111.7533,[],[],
﻿,,,[],5,[],[],,1,[],,SESSION,,[],,114.1327,29,,,yellow,,,,,,[],,[0.2997999999523131],5ddf074601fadfe804d466a2,,,[],,,,2024.2.4,,poly_0_surprise_relavent,,2025-04-09_09h28.16.161,,,,2025-04-09_09h28.22.552,,,114.4333,,,resources/pots/yellow_orange.jpg,0,29,,,[],orange,,114.4333,,,,,,"[""poly_1"",""poly_1""]",,[0],1,[1],,poly_1,112.1349,,,,,,,,554076,,,,,test3103025,Win32,114.4335,[0],,[-97],[],114.1328,,test,[],,,poly_1_train,flower,60.60606061,[],,554076,[1],English,,,poly_1_surprise,,[],,[-106],,,,[],,,114.1331,114.1333,[],[],
﻿,,,[],28,[],[],,1,[],,SESSION,,[],,116.4348,30,,,yellow,,,,,,[],,[0.33269999980926457],5ddf074601fadfe804d466a2,,,[],,,,2024.2.4,,poly_3_surprise_relavent,,2025-04-09_09h28.16.161,,,,2025-04-09_09h28.22.552,,,116.7681,,,resources/pots/yellow_deepblue.jpg,0,30,,,[],deepblue,,116.7681,,,,,,"[""poly_1"",""poly_1""]",,[0],1,[1],,poly_1,114.4346,,,,,,,,554076,,,,,test3103025,Win32,116.7683,[0],,[-97],[],116.4349,,test,[],,,poly_1_train,flower,60.60606061,[],,554076,[1],English,,,poly_1_surprise,,[],,[-106],,,,[],,,116.435,116.4352,[],[],
﻿,,,[],20,[],[],,1,[],,SESSION,,[],,118.7657,31,,,yellow,,,,,,[],,[0.32540000009535675],5ddf074601fadfe804d466a2,,,[],,,,2024.2.4,,poly_1_surprise_relavent,,2025-04-09_09h28.16.161,,,,2025-04-09_09h28.22.552,,,119.0915,,,resources/pots/yellow_green.jpg,0,31,,,[],green,,119.0916,,,,,,"[""poly_1"",""poly_1""]",,[0],1,[1],,poly_1,116.7691,,,,,,,,554076,,,,,test3103025,Win32,119.0918,[0],,[-91],[],118.7657,,test,[],,,poly_1_train,flower,60.60606061,[],,554076,[1],English,,,poly_1_surprise,,[],,[-110],,,,[],,,118.7658,118.7658,[],[],
﻿,,,[],35,[],[],,1,[],,SESSION,,[],,121.0878,32,,,lightblue,,,,,,[],,[0.5113999998569625],5ddf074601fadfe804d466a2,,,[],,,,2024.2.4,,poly_1_surprise_relavent,,2025-04-09_09h28.16.161,,,,2025-04-09_09h28.22.552,,,121.5996,,,resources/pots/lightblue_green.jpg,0,32,,,[],green,,121.5997,,,,,,"[""poly_2"",""poly_2""]",,[0],1,[1],,poly_2,119.0926,,,,,,,,554076,,,,,test3103025,Win32,121.5998,[0],,[-88],[],121.0878,,test,[],,,poly_2_train,flower,60.60606061,[],,554076,[1],English,,,poly_2_surprise,,[],,[75],,,,[],,,121.0879,121.0881,[],[],
﻿,,,[],36,[],[],,1,[],,SESSION,,[],,123.6017,33,,,lightblue,,,,,,[],,[0.3387000000476803],5ddf074601fadfe804d466a2,,,[],,,,2024.2.4,,poly_2_surprise_relavent,,2025-04-09_09h28.16.161,,,,2025-04-09_09h28.22.552,,,123.9409,,,resources/pots/lightblue_purple.jpg,0,33,,,[],purple,,123.941,,,,,,"[""poly_2"",""poly_2""]",,[0],1,[1],,poly_2,121.6005,,,,,,,,554076,,,,,test3103025,Win32,123.9412,[0],,[-88],[],123.6018,,test,[],,,poly_2_train,flower,60.60606061,[],,554076,[1],English,,,poly_2_surprise,,[],,[94],,,,[],,,123.6019,123.6022,[],[],
﻿,,,[],24,[],[],,1,[1],,SESSION,,[],,125.9347,34,,,lightblue,,,,,,[-88],,[0.3163999998569693],5ddf074601fadfe804d466a2,,,"[""Intuition"",""Intuition""]",,,,2024.2.4,,poly_2_surprise_relavent,,2025-04-09_09h28.16.161,,,,2025-04-09_09h28.22.552,,,126.2519,,,resources/pots/lightblue_purple.jpg,0,34,,,[],purple,,126.2519,,,,,,"[""poly_2"",""poly_2""]",,[0],1,[1],,poly_2,123.942,,,,,,,,554076,,,,,test3103025,Win32,126.3658,[0],,[-88],[0.11370000004768599],125.9347,,test,[0],,,poly_2_train,flower,60.60606061,[0],,554076,[1],English,,,poly_2_surprise,,[111],,[111],,,,[],,,125.9349,125.9351,[],[],
﻿,,,[],12,[],[],,1,[],,SESSION,,[],,128.3577,35,,,red,,,,,,[],,[0.6682000000476762],5ddf074601fadfe804d466a2,,,[],,,,2024.2.4,,poly_2_surprise_relavent,,2025-04-09_09h28.16.161,,,,2025-04-09_09h28.22.552,,,129.0268,,,resources/pots/red_purple.jpg,0,35,,,[],purple,,129.0269,,,,,,"[""poly_0"",""poly_0""]",,[0],1,[1],,poly_0,126.3662,,,,,,,,554076,,,,,test3103025,Win32,129.0271,[0],,[-84],[],128.3579,,test,[],,,poly_0_train,flower,60.60606061,[],,554076,[1],English,,,poly_0_surprise,,[],,[-347],,,,[],,,128.358,128.3583,[],[],
